year	month	day	hour	minute	second	buyer	seller	item	price	cash_amount	item_amount	world	coordinates
2019	11	02	08	30	06	Brickmonster3000	K9us	Prismarine Brick Stairs	18.0	18.0	1	world	[14, 63, -76]
2019	12	28	03	38	10	Marcus265	K9us	Prismarine Brick Stairs	9.0	576.0	64	world	[14, 64, -76]
