date	buyer	seller	item	price	cash_amount	item_amount	world	coordinates
2019/05/03 20:34:49	daboogaoogaman	K9us	Diamond Pickaxe#5q	50000.0	50000.0	1	world	[-1959, 67, 1530]
2019/05/03 20:34:51	daboogaoogaman	K9us	Diamond Pickaxe#5q	50000.0	50000.0	1	world	[-1959, 67, 1530]
