date	buyer	seller	item	price	cash_amount	item_amount	world	coordinates
2018/10/24 07:21:45	K9us	pudzo	Diamond Sword#3m	10000.0	10000.0	1	world	[-279, 64, -62]
2018/10/24 07:21:46	K9us	pudzo	Diamond Sword#3m	10000.0	10000.0	1	world	[-279, 64, -62]
