year	month	day	hour	minute	second	buyer	seller	item	price	cash_amount	item_amount	world	coordinates
2019	03	26	00	05	27	Colonel_Ruff	ezrone	Iron Shovel#9k	1000.0	1000.0	1	world	[265, 79, 153]
2019	05	05	09	32	17	Vivifoxx	ezrone	Iron Shovel#9k	1000.0	1000.0	1	world	[265, 79, 153]
2019	05	06	05	58	54	Pancen	ezrone	Iron Shovel#9k	1000.0	1000.0	1	world	[265, 79, 153]
