year	month	day	hour	minute	second	buyer	seller	item	price	cash_amount	item_amount	world	coordinates
2019	07	31	22	17	49	jackcam6	sparkXstorm	Diamond Ore	22999.0	22999.0	1	world	[393, 79, 97]
2019	07	31	22	17	54	jackcam6	sparkXstorm	Diamond Ore	22999.0	114995.0	5	world	[393, 79, 97]
