year	month	day	hour	minute	second	buyer	seller	item	price	cash_amount	item_amount	world	coordinates
2018	11	02	08	10	24	Impression28	K9us	Iron Sword#36	15000.0	15000.0	1	world	[-1970, 67, 1529]
2018	12	04	23	20	58	freakdown	K9us	Iron Sword#36	10000.0	10000.0	1	world	[-1970, 67, 1529]
