year	month	day	hour	minute	second	buyer	seller	item	price	cash_amount	item_amount	world	coordinates
2019	01	01	16	36	13	Stormrunners	K9us	Polished Granite	2.4	14.4	6	world	[53, 71, -22]
2019	03	26	00	28	00	ezrone	EnDristON	Polished Granite	1.1363636363636365	50.0	44	world	[265, 79, 126]
2019	06	06	14	41	09	Colonel_Ruff	ezrone	Polished Granite	25.0	1175.0	47	world	[255, 81, 160]
