date	buyer	seller	item	price	cash_amount	item_amount	world	coordinates
2018/10/02 08:46:00	HandyEric3	K9us	Bow#1C	39000.0	39000.0	1	world	[46, 72, -26]
2018/10/20 15:51:37	NorraLigan	K9us	Bow#1C	22000.0	22000.0	1	world	[46, 72, -26]
2018/10/21 16:09:49	LightsChaos	K9us	Bow#1C	22000.0	22000.0	1	world	[46, 72, -26]
